Entity,Code,Year,Wind generation - TWh
Uzbekistan,UZB,1990,0
Uzbekistan,UZB,1991,0
Uzbekistan,UZB,1992,0
Uzbekistan,UZB,1993,0
Uzbekistan,UZB,1994,0
Uzbekistan,UZB,1995,0
Uzbekistan,UZB,1996,0
Uzbekistan,UZB,1997,0
Uzbekistan,UZB,1998,0
Uzbekistan,UZB,1999,0
Uzbekistan,UZB,2000,0
Uzbekistan,UZB,2001,0
Uzbekistan,UZB,2002,0
Uzbekistan,UZB,2003,0
Uzbekistan,UZB,2004,0
Uzbekistan,UZB,2005,0
Uzbekistan,UZB,2006,0
Uzbekistan,UZB,2007,0
Uzbekistan,UZB,2008,0
Uzbekistan,UZB,2009,0
Uzbekistan,UZB,2010,0
Uzbekistan,UZB,2011,0
Uzbekistan,UZB,2012,0
Uzbekistan,UZB,2013,0
Uzbekistan,UZB,2014,0
Uzbekistan,UZB,2015,0
Uzbekistan,UZB,2016,0
Uzbekistan,UZB,2017,0
Uzbekistan,UZB,2018,0
Uzbekistan,UZB,2019,0.0155
Uzbekistan,UZB,2020,0
Uzbekistan,UZB,2021,0.0012
Uzbekistan,UZB,2022,0.0012
Venezuela,VEN,1971,0
Venezuela,VEN,1972,0
Venezuela,VEN,1973,0
Venezuela,VEN,1974,0
Venezuela,VEN,1975,0
Venezuela,VEN,1976,0
Venezuela,VEN,1977,0
Venezuela,VEN,1978,0
Venezuela,VEN,1979,0
Venezuela,VEN,1980,0
Venezuela,VEN,1981,0
Venezuela,VEN,1982,0
Venezuela,VEN,1983,0
Venezuela,VEN,1984,0
Venezuela,VEN,1985,0
Venezuela,VEN,1986,0
Venezuela,VEN,1987,0
Venezuela,VEN,1988,0
Venezuela,VEN,1989,0
Venezuela,VEN,1990,0
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0
Venezuela,VEN,1993,0
Venezuela,VEN,1994,0
Venezuela,VEN,1995,0
Venezuela,VEN,1996,0
Venezuela,VEN,1997,0
Venezuela,VEN,1998,0
Venezuela,VEN,1999,0
Venezuela,VEN,2000,0
Venezuela,VEN,2001,0
Venezuela,VEN,2002,0
Venezuela,VEN,2003,0
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0
Venezuela,VEN,2006,0
Venezuela,VEN,2007,0
Venezuela,VEN,2008,0
Venezuela,VEN,2009,0
Venezuela,VEN,2010,0
Venezuela,VEN,2011,0
Venezuela,VEN,2012,0
Venezuela,VEN,2013,0.08827
Venezuela,VEN,2014,0.1097215
Venezuela,VEN,2015,0.074664
Venezuela,VEN,2016,0.097986
Venezuela,VEN,2017,0.095649
Venezuela,VEN,2018,0.000429
Venezuela,VEN,2019,0.0596
Venezuela,VEN,2020,0.019561213
Venezuela,VEN,2021,0.017688934
Venezuela,VEN,2022,0.017688934
Vietnam,VNM,1971,0
Vietnam,VNM,1972,0
Vietnam,VNM,1973,0
Vietnam,VNM,1974,0
Vietnam,VNM,1975,0
Vietnam,VNM,1976,0
Vietnam,VNM,1977,0
Vietnam,VNM,1978,0
Vietnam,VNM,1979,0
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,0
Vietnam,VNM,1991,0
Vietnam,VNM,1992,0
Vietnam,VNM,1993,0
Vietnam,VNM,1994,0
Vietnam,VNM,1995,0
Vietnam,VNM,1996,0
Vietnam,VNM,1997,0
Vietnam,VNM,1998,0
Vietnam,VNM,1999,0
Vietnam,VNM,2000,0
Vietnam,VNM,2001,0
Vietnam,VNM,2002,0
Vietnam,VNM,2003,0
Vietnam,VNM,2004,0
Vietnam,VNM,2005,0
Vietnam,VNM,2006,0
Vietnam,VNM,2007,0
Vietnam,VNM,2008,0.0017
Vietnam,VNM,2009,0.0116
Vietnam,VNM,2010,0.0407
Vietnam,VNM,2011,0.0407
Vietnam,VNM,2012,0.0407
Vietnam,VNM,2013,0.0689
Vietnam,VNM,2014,0.0689
Vietnam,VNM,2015,0.1767
Vietnam,VNM,2016,0.201
Vietnam,VNM,2017,0.35
Vietnam,VNM,2018,0.487
Vietnam,VNM,2019,0.722
Vietnam,VNM,2020,1.07379
Vietnam,VNM,2021,2.3924644
Vietnam,VNM,2022,8.044907
Western Africa (EI),,1971,0
Western Africa (EI),,1972,0
Western Africa (EI),,1973,0
Western Africa (EI),,1974,0
Western Africa (EI),,1975,0
Western Africa (EI),,1976,0
Western Africa (EI),,1977,0
Western Africa (EI),,1978,0
Western Africa (EI),,1979,0
Western Africa (EI),,1980,0
Western Africa (EI),,1981,0
Western Africa (EI),,1982,0
Western Africa (EI),,1983,0
Western Africa (EI),,1984,0
Western Africa (EI),,1985,0
Western Africa (EI),,1986,0
Western Africa (EI),,1987,0
Western Africa (EI),,1988,0
Western Africa (EI),,1989,0
Western Africa (EI),,1990,0
Western Africa (EI),,1991,0
Western Africa (EI),,1992,0
Western Africa (EI),,1993,0.002
Western Africa (EI),,1994,0.0054
Western Africa (EI),,1995,0.0063
Western Africa (EI),,1996,0.0071
Western Africa (EI),,1997,0.0072
Western Africa (EI),,1998,0.0076
Western Africa (EI),,1999,0.0078
Western Africa (EI),,2000,0.0079
Western Africa (EI),,2001,0.00678
Western Africa (EI),,2002,0.006884
Western Africa (EI),,2003,0.007399
Western Africa (EI),,2004,0.00843
Western Africa (EI),,2005,0.008671
Western Africa (EI),,2006,0.009505
Western Africa (EI),,2007,0.008887
Western Africa (EI),,2008,0.007695
Western Africa (EI),,2009,0.007237
Western Africa (EI),,2010,0.005429
Western Africa (EI),,2011,0.019349
Western Africa (EI),,2012,0.064449
Western Africa (EI),,2013,0.092253
Western Africa (EI),,2014,0.092841566
Western Africa (EI),,2015,0.18101913
Western Africa (EI),,2016,0.17872499
Western Africa (EI),,2017,0.1775427
Western Africa (EI),,2018,0.19009838
Western Africa (EI),,2019,0.23010777
Western Africa (EI),,2020,0.41444573
Western Africa (EI),,2021,0.6059446
Western Africa (EI),,2022,0.6044365
World,OWID_WRL,1965,0
World,OWID_WRL,1966,0
World,OWID_WRL,1967,0
World,OWID_WRL,1968,0
World,OWID_WRL,1969,0
World,OWID_WRL,1970,0
World,OWID_WRL,1971,0
World,OWID_WRL,1972,0
World,OWID_WRL,1973,0
World,OWID_WRL,1974,0
World,OWID_WRL,1975,0
World,OWID_WRL,1976,0
World,OWID_WRL,1977,0
World,OWID_WRL,1978,0.003
World,OWID_WRL,1979,0.006
World,OWID_WRL,1980,0.0105
World,OWID_WRL,1981,0.0105
World,OWID_WRL,1982,0.0185
World,OWID_WRL,1983,0.03279495
World,OWID_WRL,1984,0.044755556
World,OWID_WRL,1985,0.064220205
World,OWID_WRL,1986,0.13883132
World,OWID_WRL,1987,0.19537677
World,OWID_WRL,1988,0.3315798
World,OWID_WRL,1989,2.6497767
World,OWID_WRL,1990,3.6324706
World,OWID_WRL,1991,4.086107
World,OWID_WRL,1992,4.732812
World,OWID_WRL,1993,5.704169
World,OWID_WRL,1994,7.13173
World,OWID_WRL,1995,8.272123
World,OWID_WRL,1996,9.215601
World,OWID_WRL,1997,12.028216
World,OWID_WRL,1998,15.92926
World,OWID_WRL,1999,21.226898
World,OWID_WRL,2000,31.409636
World,OWID_WRL,2001,38.380093
World,OWID_WRL,2002,52.381878
World,OWID_WRL,2003,63.2847
World,OWID_WRL,2004,85.618484
World,OWID_WRL,2005,104.62774
World,OWID_WRL,2006,133.5028
World,OWID_WRL,2007,171.5083
World,OWID_WRL,2008,221.41554
World,OWID_WRL,2009,276.79816
World,OWID_WRL,2010,346.40918
World,OWID_WRL,2011,440.67798
World,OWID_WRL,2012,530.5034
World,OWID_WRL,2013,635.5076
World,OWID_WRL,2014,705.8885
World,OWID_WRL,2015,831.37604
World,OWID_WRL,2016,962.1343
World,OWID_WRL,2017,1141.5242
World,OWID_WRL,2018,1269.5287
World,OWID_WRL,2019,1420.624
World,OWID_WRL,2020,1593.953
World,OWID_WRL,2021,1854.1052
World,OWID_WRL,2022,2104.8396
